property,property_label,method,embedding_dimension,correlation,abs_correlation,max_abs_permutation_p_value,n_elements,multiple_comparison_scope,missing_policy
electronegativity,Electronegativity,spearman,178,-0.3300559990221949,0.3300559990221949,0.4287142571485703,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,179,-0.002070275595789423,0.002070275595789423,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,180,0.015943256392316488,0.015943256392316488,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,181,0.08382837575665558,0.08382837575665558,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,182,0.28123733531667244,0.28123733531667244,0.8068386322735452,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,183,-0.4488940868299836,0.4488940868299836,0.016396720655868825,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,184,0.38833674706586135,0.38833674706586135,0.11597680463907219,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,185,-0.08694446067402933,0.08694446067402933,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,186,0.5320608281178817,0.5320608281178817,0.0005998800239952009,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,187,0.2485967015246385,0.2485967015246385,0.9558088382323535,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,188,-0.2546012121873405,0.2546012121873405,0.9394121175764847,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,189,0.6050255927584877,0.6050255927584877,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,190,0.10344975064733333,0.10344975064733333,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,191,-0.47847555049765517,0.47847555049765517,0.004799040191961607,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,192,-0.5984092480709132,0.5984092480709132,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,193,0.6008281267738975,0.6008281267738975,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,194,-0.07196164141378011,0.07196164141378011,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,195,-0.3575458440466977,0.3575458440466977,0.24875024995001,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,196,0.07294342159322666,0.07294342159322666,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,197,-0.10969614918033371,0.10969614918033371,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,198,-0.6220858019636527,0.6220858019636527,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,199,-0.07889101746291723,0.07889101746291723,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,200,0.2919942311958258,0.2919942311958258,0.7356528694261147,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,201,0.38832251836760856,0.38832251836760856,0.11597680463907219,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,202,0.7889315176765516,0.7889315176765516,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,203,0.38981653168415753,0.38981653168415753,0.10957808438312337,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,204,0.03079801736829008,0.03079801736829008,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,205,-0.3629669780810329,0.3629669780810329,0.22075584883023394,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,206,-0.5240927570962867,0.5240927570962867,0.0005998800239952009,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,207,-0.3204516277015223,0.3204516277015223,0.506498700259948,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,208,-0.14855472410886233,0.14855472410886233,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,209,0.5947524726199312,0.5947524726199312,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,210,0.576482824063274,0.576482824063274,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,211,-0.07692745710402417,0.07692745710402417,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,212,0.14189569332652935,0.14189569332652935,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,213,-0.22934527278853484,0.22934527278853484,0.9876024795040992,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,214,-0.12376833175240066,0.12376833175240066,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,215,0.3771103041443641,0.3771103041443641,0.15456908618276344,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,216,0.09841279146582504,0.09841279146582504,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,217,0.23762637517169252,0.23762637517169252,0.978004399120176,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,218,0.1571773152500884,0.1571773152500884,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,219,0.08722903463908631,0.08722903463908631,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,220,-0.14549555398449998,0.14549555398449998,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,221,-0.3140913995824991,0.3140913995824991,0.5606878624275144,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,222,-0.3370849759591019,0.3370849759591019,0.3775244951009798,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,223,0.13246206638489094,0.13246206638489094,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,224,-0.11538762848147303,0.11538762848147303,1.0,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,225,-0.47177383362056363,0.47177383362056363,0.006998600279944011,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,226,0.47433499930607637,0.47433499930607637,0.00599880023995201,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,227,0.28291632171050857,0.28291632171050857,0.7980403919216157,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,228,0.34367286325017066,0.34367286325017066,0.3285342931413717,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,229,-0.44297494835679874,0.44297494835679874,0.01899620075984803,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,230,0.2856055456802969,0.2856055456802969,0.7846430713857229,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,231,-0.6388187511090023,0.6388187511090023,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,232,0.5981389028041091,0.5981389028041091,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,233,-0.29875286286592867,0.29875286286592867,0.6822635472905418,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,234,-0.3581719067698231,0.3581719067698231,0.2465506898620276,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,235,0.5091668526290488,0.5091668526290488,0.001799640071985603,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,236,-0.2548573287558918,0.2548573287558918,0.9384123175364927,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
electronegativity,Electronegativity,spearman,237,-0.6235371291854432,0.6235371291854432,0.0001999600079984003,75,all_embedding_dimensions_within_property_and_method,values <= 0 treated as missing
